task_id,trial_id,input,target,x,y,x_name,y_name,x_description,y_description,pair_id,source_file,bin_id,bin_left,bin_right,sample_stage,seed
1,10,[928.0],5.9,928.0,5.9,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,12,888.0,962.0,coverage,2881021351
1,11,[7.0],9.0,7.0,9.0,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,0,0.0,74.0,coverage,2881021351
1,12,[754.0],6.6,754.0,6.6,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,10,740.0,814.0,coverage,2881021351
1,13,[142.0],9.8,142.0,9.8,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,1,74.0,148.0,coverage,2881021351
1,14,[1832.0],2.1,1832.0,2.1,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,24,1776.0,1850.0,coverage,2881021351
1,15,[1436.0],2.7,1436.0,2.7,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,19,1406.0,1480.0,coverage,2881021351
1,16,[408.0],8.8,408.0,8.8,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,5,370.0,444.0,coverage,2881021351
1,17,[27.0],8.3,27.0,8.3,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,0,0.0,74.0,density,2881021351
1,18,[977.0],6.5,977.0,6.5,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,13,962.0,1036.0,coverage,2881021351
1,19,[77.0],7.8,77.0,7.8,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,1,74.0,148.0,density,2881021351
1,20,[1213.0],2.9,1213.0,2.9,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,16,1184.0,1258.0,coverage,2881021351
1,21,[712.0],6.8,712.0,6.8,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,9,666.0,740.0,coverage,2881021351
1,22,[1053.0],5.9,1053.0,5.9,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,14,1036.0,1110.0,coverage,2881021351
1,23,[234.0],10.1,234.0,10.1,altitude,temperature (average over 1961-1990),altitude,temperature (average over 1961-1990),pair0001,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0001.txt,3,222.0,296.0,coverage,2881021351
14,0,[83.0],29.0,83.0,29.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,8,82.8,87.4,coverage,3457461229
14,1,[97.0],22.0,97.0,22.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,11,96.6,101.19999999999999,coverage,3457461229
14,2,[60.0],27.0,60.0,27.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,3,59.8,64.4,coverage,3457461229
14,3,[167.0],12.0,167.0,12.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,26,165.6,170.2,coverage,3457461229
14,4,[215.0],10.0,215.0,10.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,36,211.6,216.2,coverage,3457461229
14,5,[220.0],14.0,220.0,14.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,37,216.2,220.79999999999998,coverage,3457461229
14,6,[72.0],15.0,72.0,15.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,5,69.0,73.6,coverage,3457461229
14,7,[125.0],23.0,125.0,23.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,17,124.19999999999999,128.8,coverage,3457461229
14,8,[105.0],16.0,105.0,16.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,12,101.19999999999999,105.8,coverage,3457461229
14,9,[74.0],33.0,74.0,33.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,6,73.6,78.19999999999999,coverage,3457461229
14,10,[145.0],13.0,145.0,13.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,21,142.6,147.2,coverage,3457461229
14,11,[112.0],18.0,112.0,18.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,14,110.39999999999999,115.0,coverage,3457461229
14,12,[58.0],36.0,58.0,36.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,2,55.2,59.8,coverage,3457461229
14,13,[90.0],28.0,90.0,28.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,9,87.4,92.0,coverage,3457461229
14,14,[175.0],14.0,175.0,14.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,28,174.79999999999998,179.39999999999998,coverage,3457461229
14,15,[140.0],14.0,140.0,14.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,20,138.0,142.6,coverage,3457461229
14,16,[115.0],25.0,115.0,25.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,15,115.0,119.6,coverage,3457461229
14,17,[190.0],15.0,190.0,15.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,31,188.6,193.2,coverage,3457461229
14,18,[158.0],13.0,158.0,13.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,24,156.39999999999998,161.0,coverage,3457461229
14,19,[230.0],16.0,230.0,16.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,39,225.39999999999998,230.0,coverage,3457461229
14,20,[46.0],26.0,46.0,26.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,0,46.0,50.6,coverage,3457461229
14,21,[152.0],14.5,152.0,14.5,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,23,151.8,156.39999999999998,coverage,3457461229
14,22,[133.0],16.2,133.0,16.2,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,18,128.8,133.39999999999998,coverage,3457461229
14,23,[198.0],12.0,198.0,12.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,33,197.79999999999998,202.39999999999998,coverage,3457461229
18,0,[9.86],5.0,9.86,5.0,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,22,9.7185,10.160250000000001,coverage,97294836
18,1,[2.49],12.1,2.49,12.1,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,5,2.20875,2.6505,coverage,97294836
18,2,[9.01],5.2,9.01,5.2,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,20,8.835,9.27675,coverage,97294836
18,3,[0.99],16.1,0.99,16.1,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,2,0.8835000000000001,1.32525,coverage,97294836
18,4,[7.55],7.1,7.55,7.1,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,17,7.50975,7.9515,coverage,97294836
18,5,[12.15],5.8,12.15,5.8,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,27,11.92725,12.369000000000002,coverage,97294836
18,6,[0.25],26.2,0.25,26.2,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,0,0.0,0.44175000000000003,coverage,97294836
18,7,[1.39],11.0,1.39,11.0,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,3,1.32525,1.7670000000000001,coverage,97294836
18,8,[16.12],4.0,16.12,4.0,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,36,15.903,16.34475,coverage,97294836
18,9,[4.67],8.5,4.67,8.5,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,10,4.4175,4.85925,coverage,97294836
18,10,[10.81],11.7,10.81,11.7,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,24,10.602,11.043750000000001,coverage,97294836
18,11,[13.13],15.9,13.13,15.9,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,29,12.81075,13.252500000000001,coverage,97294836
18,12,[17.3],1.9,17.3,1.9,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,39,17.228250000000003,17.67,coverage,97294836
18,13,[11.15],5.9,11.15,5.9,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,25,11.043750000000001,11.4855,coverage,97294836
18,14,[5.67],8.8,5.67,8.8,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,12,5.301,5.74275,coverage,97294836
18,15,[14.22],3.3,14.22,3.3,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,32,14.136000000000001,14.577750000000002,coverage,97294836
18,16,[13.73],4.7,13.73,4.7,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,31,13.69425,14.136000000000001,coverage,97294836
18,17,[16.6],2.8,16.6,2.8,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,37,16.34475,16.7865,coverage,97294836
18,18,[8.4],7.7,8.4,7.7,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,19,8.39325,8.835,coverage,97294836
18,19,[15.15],4.2,15.15,4.2,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,34,15.0195,15.461250000000001,coverage,97294836
18,20,[3.1],7.3,3.1,7.3,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,7,3.0922500000000004,3.5340000000000003,coverage,97294836
18,21,[6.25],8.7,6.25,8.7,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,14,6.184500000000001,6.626250000000001,coverage,97294836
18,22,[6.73],10.3,6.73,10.3,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,15,6.626250000000001,7.0680000000000005,coverage,97294836
18,23,[3.63],13.2,3.63,13.2,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,8,3.5340000000000003,3.97575,coverage,97294836
19,0,[0.8333333],48.1666667,0.8333333,48.1666667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,0,0.8333333,0.9487499675000001,coverage,3470079268
19,1,[5.45],83.55,5.45,83.55,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,39,5.334583332499999,5.45,coverage,3470079268
19,2,[1.6166667],51.3833333,1.6166667,51.3833333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,6,1.525833305,1.6412499724999998,coverage,3470079268
19,3,[4.6],87.4,4.6,87.4,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,32,4.52666666,4.6420833275,coverage,3470079268
19,4,[4.1333333],72.8666667,4.1333333,72.8666667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,28,4.06499999,4.1804166574999995,coverage,3470079268
19,5,[4.2666667],84.7333333,4.2666667,84.7333333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,29,4.1804166574999995,4.295833325,coverage,3470079268
19,6,[2.4833333],54.5166667,2.4833333,54.5166667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,14,2.449166645,2.5645833125,coverage,3470079268
19,7,[2.3833333],66.6166667,2.3833333,66.6166667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,13,2.3337499775,2.449166645,coverage,3470079268
19,8,[4.7666667],82.2333333,4.7666667,82.2333333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,34,4.757499995,4.8729166625,coverage,3470079268
19,9,[3.3333333],70.6666667,3.3333333,70.6666667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,21,3.2570833175,3.3724999849999997,coverage,3470079268
19,10,[1.7666667],47.2333333,1.7666667,47.2333333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,8,1.75666664,1.8720833074999998,coverage,3470079268
19,11,[3.8666667],73.1333333,3.8666667,73.1333333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,26,3.8341666549999998,3.9495833224999997,coverage,3470079268
19,12,[2.2666667],51.7333333,2.2666667,51.7333333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,12,2.21833331,2.3337499775,coverage,3470079268
19,13,[3.7166667],70.2833333,3.7166667,70.2833333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,24,3.6033333199999995,3.7187499875,coverage,3470079268
19,14,[3.45],69.55,3.45,69.55,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,22,3.3724999849999997,3.4879166524999996,coverage,3470079268
19,15,[1.9333333],45.0666667,1.9333333,45.0666667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,9,1.8720833074999998,1.987499975,coverage,3470079268
19,16,[2.0166667],51.9833333,2.0166667,51.9833333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,10,1.987499975,2.1029166425,coverage,3470079268
19,17,[4.7],80.3,4.7,80.3,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,33,4.6420833275,4.757499995,coverage,3470079268
19,18,[3.8166667],67.1833333,3.8166667,67.1833333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,25,3.7187499875,3.8341666549999998,coverage,3470079268
19,19,[2.8333333],65.1666667,2.8333333,65.1666667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,17,2.7954166474999997,2.9108333149999996,coverage,3470079268
19,20,[2.9333333],66.0666667,2.9333333,66.0666667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,18,2.9108333149999996,3.0262499825,coverage,3470079268
19,21,[5.0333333],87.9666667,5.0333333,87.9666667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,36,4.98833333,5.1037499975,coverage,3470079268
19,22,[2.75],60.25,2.75,60.25,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,16,2.67999998,2.7954166474999997,coverage,3470079268
19,23,[4.3333333],84.6666667,4.3333333,84.6666667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,30,4.295833325,4.4112499925,coverage,3470079268
23,0,[67.0],80.0,67.0,80.0,age,weight,age,weight,pair0023,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0023.txt,32,66.4,68.47500000000001,coverage,2013703615
23,1,[19.0],47.0,19.0,47.0,age,weight,age,weight,pair0023,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0023.txt,9,18.675,20.75,coverage,2013703615
