task_id,trial_id,input,target,x,y,x_name,y_name,x_description,y_description,pair_id,source_file,bin_id,bin_left,bin_right,sample_stage,seed
14,6,[175.0],14.0,175.0,14.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,5,161.0,184.0,quota,2303971178
14,7,[70.0],29.0,70.0,29.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,1,69.0,92.0,quota,2303971178
14,8,[180.0],12.0,180.0,12.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,5,161.0,184.0,quota,2303971178
14,9,[140.0],13.0,140.0,13.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,4,138.0,161.0,quota,2303971178
14,10,[200.0],10.0,200.0,10.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,6,184.0,207.0,quota,2303971178
14,11,[115.0],28.8,115.0,28.8,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,3,115.0,138.0,quota,2303971178
14,12,[215.0],13.0,215.0,13.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,7,207.0,230.0,quota,2303971178
14,13,[68.0],31.5,68.0,31.5,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,0,46.0,69.0,quota,2303971178
14,14,[62.0],29.8,62.0,29.8,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,0,46.0,69.0,quota,2303971178
14,15,[220.0],14.0,220.0,14.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,7,207.0,230.0,quota,2303971178
14,16,[100.0],17.0,100.0,17.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,2,92.0,115.0,quota,2303971178
14,17,[105.0],18.0,105.0,18.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,2,92.0,115.0,quota,2303971178
14,18,[78.0],26.0,78.0,26.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,1,69.0,92.0,quota,2303971178
14,19,[130.0],13.0,130.0,13.0,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,3,115.0,138.0,quota,2303971178
14,20,[60.0],24.5,60.0,24.5,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,0,46.0,69.0,quota,2303971178
14,21,[190.0],15.5,190.0,15.5,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,6,184.0,207.0,quota,2303971178
14,22,[133.0],16.2,133.0,16.2,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,3,115.0,138.0,quota,2303971178
14,23,[75.0],32.2,75.0,32.2,horsepower,mpg,horsepower,mpg,pair0014,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0014.txt,1,69.0,92.0,quota,2303971178
18,0,[11.85],7.7,11.85,7.7,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,5,11.043750000000001,13.252500000000001,quota,3849207298
18,1,[14.22],3.3,14.22,3.3,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,6,13.252500000000001,15.461250000000001,quota,3849207298
18,2,[11.45],9.8,11.45,9.8,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,5,11.043750000000001,13.252500000000001,quota,3849207298
18,3,[10.0],5.9,10.0,5.9,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,4,8.835,11.043750000000001,quota,3849207298
18,4,[6.05],8.7,6.05,8.7,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,2,4.4175,6.626250000000001,quota,3849207298
18,5,[12.75],5.7,12.75,5.7,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,5,11.043750000000001,13.252500000000001,quota,3849207298
18,6,[8.17],8.3,8.17,8.3,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,3,6.626250000000001,8.835,quota,3849207298
18,7,[7.95],4.1,7.95,4.1,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,3,6.626250000000001,8.835,quota,3849207298
18,8,[6.2],8.4,6.2,8.4,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,2,4.4175,6.626250000000001,quota,3849207298
18,9,[16.23],4.3,16.23,4.3,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,7,15.461250000000001,17.67,quota,3849207298
18,10,[17.67],9.3,17.67,9.3,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,7,15.461250000000001,17.67,quota,3849207298
18,11,[3.21],8.3,3.21,8.3,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,1,2.20875,4.4175,quota,3849207298
18,12,[9.86],5.0,9.86,5.0,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,4,8.835,11.043750000000001,quota,3849207298
18,13,[2.09],14.8,2.09,14.8,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,0,0.0,2.20875,quota,3849207298
18,14,[9.28],6.3,9.28,6.3,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,4,8.835,11.043750000000001,quota,3849207298
18,15,[16.6],2.8,16.6,2.8,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,7,15.461250000000001,17.67,quota,3849207298
18,16,[1.35],13.3,1.35,13.3,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,0,0.0,2.20875,quota,3849207298
18,17,[8.35],5.1,8.35,5.1,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,3,6.626250000000001,8.835,quota,3849207298
18,18,[2.74],9.9,2.74,9.9,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,1,2.20875,4.4175,quota,3849207298
18,19,[0.46],18.6,0.46,18.6,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,0,0.0,2.20875,quota,3849207298
18,20,[4.35],7.7,4.35,7.7,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,1,2.20875,4.4175,quota,3849207298
18,21,[4.48],11.8,4.48,11.8,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,2,4.4175,6.626250000000001,quota,3849207298
18,22,[13.92],3.7,13.92,3.7,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,6,13.252500000000001,15.461250000000001,quota,3849207298
18,23,[14.96],5.3,14.96,5.3,age of child in years,concentration of GAG (the units have been lost),age of child in years,concentration of GAG (the units have been lost),pair0018,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0018.txt,6,13.252500000000001,15.461250000000001,quota,3849207298
19,0,[4.8833333],71.1166667,4.8833333,71.1166667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,7,4.8729166625,5.45,quota,3487406532
19,1,[1.8333333],63.1666667,1.8333333,63.1666667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,1,1.4104166375,1.987499975,redistributed,3487406532
19,2,[5.0333333],87.9666667,5.0333333,87.9666667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,7,4.8729166625,5.45,quota,3487406532
19,3,[4.6666667],77.3333333,4.6666667,77.3333333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,6,4.295833325,4.8729166625,quota,3487406532
19,4,[2.0166667],57.9833333,2.0166667,57.9833333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,2,1.987499975,2.5645833125,quota,3487406532
19,5,[4.0333333],74.9666667,4.0333333,74.9666667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,5,3.7187499875,4.295833325,quota,3487406532
19,6,[3.8666667],73.1333333,3.8666667,73.1333333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,5,3.7187499875,4.295833325,quota,3487406532
19,7,[2.8666667],54.1333333,2.8666667,54.1333333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,3,2.5645833125,3.14166665,quota,3487406532
19,8,[1.9333333],52.0666667,1.9333333,52.0666667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,1,1.4104166375,1.987499975,quota,3487406532
19,9,[2.6],55.4,2.6,55.4,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,3,2.5645833125,3.14166665,quota,3487406532
19,10,[1.95],51.05,1.95,51.05,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,1,1.4104166375,1.987499975,quota,3487406532
19,11,[3.5166667],81.4833333,3.5166667,81.4833333,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,4,3.14166665,3.7187499875,quota,3487406532
19,12,[3.7],80.3,3.7,80.3,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,4,3.14166665,3.7187499875,quota,3487406532
19,13,[4.45],74.55,4.45,74.55,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,6,4.295833325,4.8729166625,quota,3487406532
19,14,[2.3833333],66.6166667,2.3833333,66.6166667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,2,1.987499975,2.5645833125,quota,3487406532
19,15,[1.8],53.2,1.8,53.2,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,1,1.4104166375,1.987499975,quota,3487406532
19,16,[2.0833333],46.9166667,2.0833333,46.9166667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,2,1.987499975,2.5645833125,quota,3487406532
19,17,[2.75],60.25,2.75,60.25,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,3,2.5645833125,3.14166665,quota,3487406532
19,18,[3.45],69.55,3.45,69.55,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,4,3.14166665,3.7187499875,quota,3487406532
19,19,[4.3],82.7,4.3,82.7,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,6,4.295833325,4.8729166625,quota,3487406532
19,20,[5.45],83.55,5.45,83.55,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,7,4.8729166625,5.45,quota,3487406532
19,21,[4.25],79.75,4.25,79.75,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,5,3.7187499875,4.295833325,quota,3487406532
19,22,[0.8333333],48.1666667,0.8333333,48.1666667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,0,0.8333333,1.4104166375,quota,3487406532
19,23,[2.1833333],57.8166667,2.1833333,57.8166667,duration of erruption in minutes,time to the next erruption in minutes,duration of erruption in minutes,time to the next erruption in minutes,pair0019,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0019.txt,2,1.987499975,2.5645833125,redistributed,3487406532
23,0,[1.0],6.0,1.0,6.0,age,weight,age,weight,pair0023,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0023.txt,0,0.0,10.375,quota,913984733
23,1,[30.0],77.0,30.0,77.0,age,weight,age,weight,pair0023,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0023.txt,2,20.75,31.125,quota,913984733
23,2,[65.0],85.0,65.0,85.0,age,weight,age,weight,pair0023,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0023.txt,6,62.25,72.625,quota,913984733
23,3,[70.0],90.0,70.0,90.0,age,weight,age,weight,pair0023,/Users/aj9225/Local/meta-learning-ecological-priors-from-llms/functionlearning/data/cause-effects/pairs/pair0023.txt,6,62.25,72.625,quota,913984733
